,index,Category,Sub-Category,Product Name,Product ID
1423,1012,Office Supplies,Storage,Project Tote Personal File,OFF-ST-10003722-0
1424,4519,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",OFF-ST-10003805-0
1425,911,Office Supplies,Storage,Fellowes High-Stak Drawer Files,OFF-ST-10003816-0
1426,5613,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",OFF-ST-10003994-0
1427,2060,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",OFF-ST-10003996-0
1428,74,Office Supplies,Storage,Safco Industrial Wire Shelving System,OFF-ST-10004123-0
1429,268,Office Supplies,Storage,Safco Commercial Shelving,OFF-ST-10004180-0
1430,16,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",OFF-ST-10004186-0
1431,997,Office Supplies,Storage,Portable Personal File Box,OFF-ST-10004258-0
1432,1154,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",OFF-ST-10004337-0
1433,1095,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",OFF-ST-10004340-0
1434,518,Office Supplies,Storage,Tennsco Single-Tier Lockers,OFF-ST-10004459-0
1435,516,Office Supplies,Storage,Advantus Rolling Storage Box,OFF-ST-10004507-0
1436,729,Office Supplies,Storage,"Personal Folder Holder, Ebony",OFF-ST-10004634-0
1437,255,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",OFF-ST-10004804-0
1438,2765,Office Supplies,Storage,Plastic Stacking Crates & Casters,OFF-ST-10004835-0
1439,6528,Office Supplies,Storage,Desktop 3-Pocket Hot File,OFF-ST-10004946-0
1440,3377,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",OFF-ST-10004950-0
1441,1496,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,OFF-ST-10004950-1
1442,528,Office Supplies,Storage,Eldon Gobal File Keepers,OFF-ST-10004963-0
1443,2505,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,OFF-SU-10000151-0
1444,2739,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,OFF-SU-10000157-0
1445,827,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,OFF-SU-10000381-0
1446,3667,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,OFF-SU-10000432-0
1447,288,Office Supplies,Supplies,Premier Automatic Letter Opener,OFF-SU-10000646-0
1448,1967,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",OFF-SU-10000898-0
1449,2866,Office Supplies,Supplies,Staple remover,OFF-SU-10000946-0
1450,2237,Office Supplies,Supplies,Fiskars Home & Office Scissors,OFF-SU-10000952-0
1451,1598,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,OFF-SU-10001165-0
1452,4770,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,OFF-SU-10001212-0
1453,138,Office Supplies,Supplies,Fiskars Softgrip Scissors,OFF-SU-10001218-0
1454,367,Office Supplies,Supplies,Staple remover,OFF-SU-10001225-0
1455,577,Office Supplies,Supplies,Acme Value Line Scissors,OFF-SU-10001574-0
1456,2140,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,OFF-SU-10001664-0
1457,550,Office Supplies,Supplies,Staple remover,OFF-SU-10001935-0
1458,178,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,OFF-SU-10002189-0
1459,3843,Office Supplies,Supplies,Serrated Blade or Curved Handle Hand Letter Openers,OFF-SU-10002301-0
1460,844,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,OFF-SU-10002503-0
1461,3647,Office Supplies,Supplies,Acme Kleen Earth Office Shears,OFF-SU-10002522-0
1462,856,Office Supplies,Supplies,Acme Box Cutter Scissors,OFF-SU-10002537-0
1463,2479,Office Supplies,Supplies,Fiskars Spring-Action Scissors,OFF-SU-10002557-0
1464,397,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",OFF-SU-10002573-0
1465,529,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,OFF-SU-10002881-0
1466,3717,Office Supplies,Supplies,Letter Slitter,OFF-SU-10003002-0
1467,465,Office Supplies,Supplies,Premier Electric Letter Opener,OFF-SU-10003505-0
1468,3226,Office Supplies,Supplies,Stiletto Hand Letter Openers,OFF-SU-10003567-0
1469,8940,Office Supplies,Supplies,Acme Serrated Blade Letter Opener,OFF-SU-10003936-0
1470,598,Office Supplies,Supplies,Acme Stainless Steel Office Snips,OFF-SU-10004115-0
1471,665,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,OFF-SU-10004231-0
1472,745,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",OFF-SU-10004261-0
1473,8366,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",OFF-SU-10004290-0
1474,580,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,OFF-SU-10004498-0
1475,5912,Office Supplies,Supplies,Acme Titanium Bonded Scissors,OFF-SU-10004661-0
1476,724,Office Supplies,Supplies,Acme Softgrip Scissors,OFF-SU-10004664-0
1477,5241,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,OFF-SU-10004737-0
1478,2377,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,OFF-SU-10004768-0
1479,3660,Office Supplies,Supplies,"Elite 5"" Scissors",OFF-SU-10004782-0
1480,6783,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,OFF-SU-10004884-0
1481,1279,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",TEC-AC-10000023-0
1482,784,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,TEC-AC-10000057-0
1483,216,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,TEC-AC-10000109-0
1484,401,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,TEC-AC-10000158-0
1485,44,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",TEC-AC-10000171-0
1486,4120,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,TEC-AC-10000199-0
1487,258,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,TEC-AC-10000290-0
1488,489,Technology,Accessories,Logitech M510 Wireless Mouse,TEC-AC-10000303-0
1489,2320,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,TEC-AC-10000358-0
1490,2563,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,TEC-AC-10000387-0
1491,3063,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",TEC-AC-10000397-0
1492,3208,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,TEC-AC-10000420-0
1493,3331,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,TEC-AC-10000474-0
1494,4729,Technology,Accessories,SanDisk Cruzer 4 GB USB Flash Drive,TEC-AC-10000487-0
1495,3712,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",TEC-AC-10000521-0
1496,1276,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,TEC-AC-10000580-0
1497,2474,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,TEC-AC-10000682-0
1498,849,Technology,Accessories,Maxell DVD-RAM Discs,TEC-AC-10000710-0
1499,1722,Technology,Accessories,Logitech G600 MMO Gaming Mouse,TEC-AC-10000736-0
1500,109,Technology,Accessories,Logitech Gaming G510s - Keyboard,TEC-AC-10000844-0
1501,1484,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,TEC-AC-10000865-0
1502,320,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,TEC-AC-10000892-0
1503,7773,Technology,Accessories,NETGEAR RangeMax WNR1000 Wireless Router,TEC-AC-10000926-0
1504,889,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,TEC-AC-10000927-0
1505,3494,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,TEC-AC-10000990-0
1506,493,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,TEC-AC-10000991-0
1507,1100,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,TEC-AC-10001013-0
1508,3901,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse,TEC-AC-10001090-0
1509,653,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,TEC-AC-10001101-0
1510,1487,Technology,Accessories,Logitech Trackman Marble Mouse,TEC-AC-10001109-0
1511,2055,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,TEC-AC-10001114-0
1512,650,Technology,Accessories,First Data FD10 PIN Pad,TEC-AC-10001142-0
1513,211,Technology,Accessories,Memorex Micro Travel Drive 8 GB,TEC-AC-10001266-0
1514,631,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,TEC-AC-10001267-0
1515,1935,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,TEC-AC-10001284-0
1516,1365,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,TEC-AC-10001314-0
1517,738,Technology,Accessories,Logitech Wireless Touch Keyboard K400,TEC-AC-10001383-0
1518,540,Technology,Accessories,Enermax Aurora Lite Keyboard,TEC-AC-10001432-0
1519,481,Technology,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,TEC-AC-10001445-0
1520,543,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,TEC-AC-10001465-0
1521,3858,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,TEC-AC-10001539-0
1522,4660,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,TEC-AC-10001542-0
1523,103,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,TEC-AC-10001552-0
1524,4007,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",TEC-AC-10001553-0
1525,2555,Technology,Accessories,Dell Slim USB Multimedia Keyboard,TEC-AC-10001590-0
1526,714,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,TEC-AC-10001606-0
1527,2607,Technology,Accessories,KeyTronic KT400U2 - Keyboard - Black,TEC-AC-10001635-0
1528,862,Technology,Accessories,Logitech MX Performance Wireless Mouse,TEC-AC-10001714-0
1529,100,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,TEC-AC-10001767-0
1530,455,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,TEC-AC-10001772-0
1531,814,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,TEC-AC-10001838-0
1532,3776,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,TEC-AC-10001874-0
1533,324,Technology,Accessories,Logitech Wireless Headset h800,TEC-AC-10001908-0
1534,284,Technology,Accessories,Microsoft Arc Touch Mouse,TEC-AC-10001956-0
1535,1197,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,TEC-AC-10001990-0
1536,86,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,TEC-AC-10001998-0
1537,291,Technology,Accessories,Logitech Wireless Gaming Headset G930,TEC-AC-10002001-0
1538,1694,Technology,Accessories,Memorex Micro Travel Drive 16 GB,TEC-AC-10002006-0
1539,4753,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,TEC-AC-10002018-0
1540,1625,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,TEC-AC-10002049-0
1541,877,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,TEC-AC-10002049-1
1542,375,Technology,Accessories,Microsoft Natural Keyboard Elite,TEC-AC-10002076-0
1543,3597,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,TEC-AC-10002134-0
1544,47,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,TEC-AC-10002167-0
1545,1961,Technology,Accessories,Imation Clip USB flash drive - 8 GB,TEC-AC-10002217-0
1546,692,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,TEC-AC-10002253-0
1547,3493,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,TEC-AC-10002305-0
1548,186,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,TEC-AC-10002323-0
1549,3895,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",TEC-AC-10002331-0
1550,385,Technology,Accessories,Logitech Media Keyboard K200,TEC-AC-10002335-0
1551,184,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,TEC-AC-10002345-0
1552,8330,Technology,Accessories,Maxell CD-R Discs,TEC-AC-10002370-0
1553,9456,Technology,Accessories,Sony 8GB Class 10 Micro SDHC R40 Memory Card,TEC-AC-10002380-0
1554,511,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,TEC-AC-10002399-0
1555,822,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,TEC-AC-10002402-0
1556,921,Technology,Accessories,Maxell 4.7GB DVD-R,TEC-AC-10002473-0
1557,3640,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",TEC-AC-10002550-0
1558,2525,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,TEC-AC-10002550-1
1559,3656,Technology,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB,TEC-AC-10002558-0
1560,483,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,TEC-AC-10002567-0
1561,435,Technology,Accessories,Belkin QODE FastFit Bluetooth Keyboard,TEC-AC-10002600-0
1562,2391,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),TEC-AC-10002637-0
1563,6091,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",TEC-AC-10002647-0
1564,1974,Technology,Accessories,Belkin Standard 104 key USB Keyboard,TEC-AC-10002718-0
1565,2068,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,TEC-AC-10002800-0
1566,1955,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,TEC-AC-10002842-0
1567,633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",TEC-AC-10002857-0
1568,1804,Technology,Accessories,Logitech Wireless Marathon Mouse M705,TEC-AC-10002926-0
1569,4001,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,TEC-AC-10002942-0
1570,1666,Technology,Accessories,Logitech G105 Gaming Keyboard,TEC-AC-10003023-0
1571,26,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,TEC-AC-10003027-0
1572,1001,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,TEC-AC-10003033-0
1573,1566,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,TEC-AC-10003038-0
1574,1623,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,TEC-AC-10003063-0
1575,2318,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,TEC-AC-10003095-0
1576,1317,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,TEC-AC-10003116-0
1577,1693,Technology,Accessories,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,TEC-AC-10003133-0
1578,765,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,TEC-AC-10003174-0
1579,1014,Technology,Accessories,Enermax Acrylux Wireless Keyboard,TEC-AC-10003198-0
1580,4333,Technology,Accessories,Memorex Micro Travel Drive 4 GB,TEC-AC-10003237-0
1581,1572,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,TEC-AC-10003280-0
1582,2073,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,TEC-AC-10003289-0
1583,3290,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,TEC-AC-10003399-0
1584,2779,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,TEC-AC-10003433-0
1585,824,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,TEC-AC-10003441-0
1586,1075,Technology,Accessories,Micropad Numeric Keypads,TEC-AC-10003447-0
1587,106,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,TEC-AC-10003499-0
1588,1739,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",TEC-AC-10003590-0
1589,733,Technology,Accessories,Logitech Illuminated - Keyboard,TEC-AC-10003610-0
1590,677,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",TEC-AC-10003614-0
1591,271,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,TEC-AC-10003628-0
1592,161,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,TEC-AC-10003657-0
1593,2761,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,TEC-AC-10003709-0
1594,235,Technology,Accessories,Logitech P710e Mobile Speakerphone,TEC-AC-10003832-0
1595,524,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,TEC-AC-10003832-1
1596,5425,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,TEC-AC-10003870-0
1597,373,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,TEC-AC-10003911-0
1598,3066,Technology,Accessories,Logitech Wireless Headset H600 Over-The-Head Design,TEC-AC-10004001-0
1599,421,Technology,Accessories,KeyTronic 6101 Series - Keyboard - Black,TEC-AC-10004114-0
1600,2747,Technology,Accessories,SanDisk Cruzer 8 GB USB Flash Drive,TEC-AC-10004127-0
1601,2263,Technology,Accessories,Logitech diNovo Edge Keyboard,TEC-AC-10004145-0
1602,2420,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,TEC-AC-10004171-0
1603,1278,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,TEC-AC-10004209-0
1604,2740,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,TEC-AC-10004227-0
1605,926,Technology,Accessories,Hypercom P1300 Pinpad,TEC-AC-10004353-0
1606,4787,Technology,Accessories,Logitech Keyboard K120,TEC-AC-10004396-0
1607,6938,Technology,Accessories,Cherry 142-key Programmable Keyboard,TEC-AC-10004420-0
1608,265,Technology,Accessories,Microsoft Sculpt Comfort Mouse,TEC-AC-10004469-0
1609,1371,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,TEC-AC-10004510-0
1610,7688,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,TEC-AC-10004518-0
1611,1789,Technology,Accessories,Maxell LTO Ultrium - 800 GB,TEC-AC-10004568-0
1612,460,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,TEC-AC-10004571-0
1613,6274,Technology,Accessories,First Data TMFD35 PIN Pad,TEC-AC-10004595-0
1614,62,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",TEC-AC-10004633-0
1615,181,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,TEC-AC-10004659-0
1616,910,Technology,Accessories,Maxell iVDR EX 500GB Cartridge,TEC-AC-10004666-0
1617,383,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,TEC-AC-10004708-0
1618,1041,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,TEC-AC-10004761-0
1619,6158,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,TEC-AC-10004803-0
1620,3840,Technology,Accessories,Logitech Illuminated Ultrathin Keyboard with Backlighting,TEC-AC-10004814-0
1621,1614,Technology,Accessories,V7 USB Numeric Keypad,TEC-AC-10004855-0
1622,3650,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",TEC-AC-10004859-0
1623,2355,Technology,Accessories,Memorex Micro Travel Drive 32 GB,TEC-AC-10004864-0
1624,4678,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,TEC-AC-10004877-0
1625,808,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,TEC-AC-10004901-0
1626,1437,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,TEC-AC-10004975-0
1627,5412,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,TEC-AC-10004992-0
1628,2386,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,TEC-CO-10000971-0
1629,1233,Technology,Copiers,Canon Imageclass D680 Copier / Fax,TEC-CO-10001046-0
1630,335,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,TEC-CO-10001449-0
1631,3691,Technology,Copiers,Sharp 1540cs Digital Laser Copier,TEC-CO-10001571-0
1632,1644,Technology,Copiers,Canon PC940 Copier,TEC-CO-10001766-0
1633,4639,Technology,Copiers,Canon PC-428 Personal Copier,TEC-CO-10001943-0
1634,753,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,TEC-CO-10002095-0
1635,392,Technology,Copiers,Canon PC1080F Personal Copier,TEC-CO-10002313-0
1636,515,Technology,Copiers,Canon Image Class D660 Copier,TEC-CO-10003236-0
1637,2273,Technology,Copiers,Canon PC1060 Personal Laser Copier,TEC-CO-10003763-0
1638,406,Technology,Copiers,Sharp AL-1530CS Digital Copier,TEC-CO-10004115-0
1639,1150,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,TEC-CO-10004202-0
1640,2623,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,TEC-CO-10004722-0
1641,1454,Technology,Machines,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,TEC-MA-10000010-0
1642,427,Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",TEC-MA-10000029-0
1643,5006,Technology,Machines,Zebra ZM400 Thermal Label Printer,TEC-MA-10000045-0
1644,2418,Technology,Machines,Panasonic KX MB2061 Multifunction Printer,TEC-MA-10000112-0
1645,3151,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,TEC-MA-10000418-0
1646,5380,Technology,Machines,Texas Instruments TI-34 Scientific Calculator,TEC-MA-10000423-0
1647,1833,Technology,Machines,Bady BDG101FRU Card Printer,TEC-MA-10000488-0
1648,2356,Technology,Machines,Lexmark S315 Color Inkjet Printer,TEC-MA-10000597-0
1649,4823,Technology,Machines,Texas Instrument TI-15 Fraction Calculator,TEC-MA-10000752-0
1650,165,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,TEC-MA-10000822-0
1651,215,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,TEC-MA-10000864-0
1652,7237,Technology,Machines,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",TEC-MA-10000904-0
1653,8100,Technology,Machines,Okidata MB760 Printer,TEC-MA-10000984-0
1654,4003,Technology,Machines,Canon PC170 Desktop Personal Copier,TEC-MA-10001016-0
1655,6041,Technology,Machines,Socket Bluetooth Cordless Hand Scanner (CHS),TEC-MA-10001031-0
1656,4277,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",TEC-MA-10001047-0
1657,4128,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",TEC-MA-10001127-0
1658,3569,Technology,Machines,Okidata MB491 Multifunction Printer,TEC-MA-10001148-0
1659,223,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,TEC-MA-10001148-1
1660,4221,Technology,Machines,Cisco Desktop Collaboration Experience DX650 IP Video Phone,TEC-MA-10001570-0
1661,386,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server,TEC-MA-10001681-0
1662,7641,Technology,Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer,TEC-MA-10001695-0
1663,7292,Technology,Machines,Okidata C610n Printer,TEC-MA-10001856-0
1664,3112,Technology,Machines,Okidata C331dn Printer,TEC-MA-10001972-0
1665,6363,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",TEC-MA-10002073-0
1666,5565,Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",TEC-MA-10002109-0
1667,1340,Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone,TEC-MA-10002178-0
1668,2628,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,TEC-MA-10002210-0
1669,2697,Technology,Machines,Cisco TelePresence System EX90 Videoconferencing Unit,TEC-MA-10002412-0
1670,3295,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,TEC-MA-10002428-0
1671,8872,Technology,Machines,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,TEC-MA-10002694-0
1672,6951,Technology,Machines,NeatDesk Desktop Scanner & Digital Filing System,TEC-MA-10002790-0
1673,3532,Technology,Machines,Ativa MDM8000 8-Sheet Micro-Cut Shredder,TEC-MA-10002859-0
1674,318,Technology,Machines,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,TEC-MA-10002927-0
1675,6675,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,TEC-MA-10002930-0
1676,436,Technology,Machines,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",TEC-MA-10002937-0
1677,2682,Technology,Machines,I.R.I.S IRISCard Anywhere 5 Card Scanner,TEC-MA-10002981-0
1678,986,Technology,Machines,Wasp CCD Handheld Bar Code Reader,TEC-MA-10003066-0
1679,5268,Technology,Machines,Hewlett-Packard 300S Scientific Calculator,TEC-MA-10003173-0
1680,6069,Technology,Machines,Okidata B400 Printer,TEC-MA-10003176-0
1681,1364,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,TEC-MA-10003183-0
1682,6764,Technology,Machines,Okidata C610n Printer,TEC-MA-10003230-0
1683,4312,Technology,Machines,Hewlett-Packard Deskjet D4360 Printer,TEC-MA-10003246-0
1684,5780,Technology,Machines,"Vtech AT&T CL2940 Corded Speakerphone, Black",TEC-MA-10003329-0
1685,8942,Technology,Machines,Okidata B401 Printer,TEC-MA-10003337-0
1686,263,Technology,Machines,Xerox WorkCentre 6505DN Laser Multifunction Printer,TEC-MA-10003353-0
1687,2602,Technology,Machines,Panasonic KX MC6040 Color Laser Multifunction Printer,TEC-MA-10003356-0
1688,9455,Technology,Machines,Penpower WorldCard Pro Card Scanner,TEC-MA-10003493-0
1689,9562,Technology,Machines,Cisco 8961 IP Phone Charcoal,TEC-MA-10003589-0
1690,2696,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,TEC-MA-10003626-0
1691,7914,Technology,Machines,Hewlett-Packard Desktjet 6988DT Refurbished Printer,TEC-MA-10003673-0
1692,1912,Technology,Machines,Hewlett-Packard Deskjet 5550 Printer,TEC-MA-10003674-0
1693,1085,Technology,Machines,Ativa V4110MDD Micro-Cut Shredder,TEC-MA-10003979-0
1694,835,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,TEC-MA-10004002-0
1695,7600,Technology,Machines,Plantronics Single Ear Headset,TEC-MA-10004086-0
